matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/home/users/dgal/Data/graphs/tamu/matrices/ts-palko/ts-palko.mtx,16,22002,47235,1076903,1.000050,15.821065,12.408112,0.000000,0.000000,Custom_CSR_BV_LUT_x86,22002,47235,1076903,4.192211,0.337861,3.87853,26,27.9689,1.62934e+16,24.3923,-0.0373379,-1.08417,0.0823815
/home/users/dgal/Data/graphs/tamu/matrices/neos/neos.mtx,16,479119,515905,1526794,1.000049,39.966454,19.300468,0.000000,0.000000,Custom_CSR_BV_LUT_x86,479119,515905,1526794,7.652000,0.396467,0.996788,3,1.11516,93.7807,93.7784,-14.6972,-8.72109e-16,1
/home/users/dgal/Data/graphs/tamu/matrices/stat96v3/stat96v3.mtx,16,33841,1113780,3317736,1.000142,37.199792,38.097572,0.000000,0.000000,Custom_CSR_BV_LUT_x86,33841,1113780,3317736,12.786331,0.335621,1.35812,6.80682,2.76413,4.1118e+09,60.1876,0.934033,0.880287,7.59079
/home/users/dgal/Data/graphs/tamu/matrices/stormG2_1000/stormG2_1000.mtx,16,528185,1377306,3459881,1.000208,33.802912,41.610065,0.000000,0.000000,Custom_CSR_BV_LUT_x86,528185,1377306,3459881,15.214401,0.365642,5.35488,231,366.949,6.82125e+15,57.3956,-8.58065,-1.1406e-09,1
/home/users/dgal/Data/graphs/tamu/matrices/xenon2/xenon2.mtx,16,157464,157464,3866688,1.000069,24.636835,44.851414,0.000000,0.000000,Custom_CSR_BV_LUT_x86,157464,157464,3866688,16.419392,0.366084,1.54821e+12,1.20946e+13,4.57483e+24,5.45286e-14,2.72643e-14,8.88946e-18,-16.6884,2.04914e-17
/home/users/dgal/Data/graphs/tamu/matrices/s3dkq4m2/s3dkq4m2.mtx,16,90449,90449,4820891,1.000289,26.892813,55.515759,0.000000,0.000000,Custom_CSR_BV_LUT_x86,90449,90449,4820891,19.585381,0.352790,5.72609e-14,7.71827e-13,1.22281e-26,4.55308e-09,2.27654e-09,7.49297e-13,-11.7631,1.72532e-12
/home/users/dgal/Data/graphs/tamu/matrices/apache2/apache2.mtx,16,715176,715176,4817870,1.000075,86.098523,57.864330,0.000000,0.000000,Custom_CSR_BV_LUT_x86,715176,715176,4817870,21.107357,0.364773,0.0324898,756,0.966559,50.667,50.667,-4.7699,-7.37708e-06,0.999983
/home/users/dgal/Data/graphs/tamu/matrices/Si34H36/Si34H36.mtx,16,97569,97569,5156379,1.000104,18.612585,59.382275,0.000000,0.000000,Custom_CSR_BV_LUT_x86,97569,97569,5156379,21.349495,0.359526,1.48477e-15,2.44249e-14,5.6409e-30,2.82498e-12,1.41249e-12,1.00422e-14,-13.636,2.31231e-14
/home/users/dgal/Data/graphs/tamu/matrices/ecology2/ecology2.mtx,16,999999,999999,4995991,1.000118,64.220881,60.989277,0.000000,0.000000,Custom_CSR_BV_LUT_x86,999999,999999,4995991,22.873096,0.375035,4e-06,1,4e-06,0.4524,0.4524,-0.00273684,-2.2019,0.00628199
/home/users/dgal/Data/graphs/tamu/matrices/LargeRegFile/LargeRegFile.mtx,16,2111154,801374,4944201,1.000059,30.306159,64.635307,0.000000,0.000000,Custom_CSR_BV_LUT_x86,2111154,801374,4944201,26.914265,0.416402,1.10537,3.1,2.29526,62.5734,62.5734,-9.9248,-5.16392e-11,1
