matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/home/users/dgal/Data/graphs/tamu/matrices/ts-palko/ts-palko.mtx,16,22002,47235,1076903,1.000016,16.226510,12.408112,0.000000,0.000000,SparseX,22002,47235,1076903,9.577206,0.771850,0,0,0,0,0,0,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/neos/neos.mtx,16,479119,515905,1526794,1.000370,6.858876,19.300468,0.000000,0.000000,SparseX,479119,515905,1526794,14.149225,0.733103,0,0,0,0,0,0,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/stat96v3/stat96v3.mtx,16,33841,1113780,3317736,1.000052,24.828648,38.097572,0.000000,0.000000,SparseX,33841,1113780,3317736,26.835156,0.704380,3.5902e-15,7.10543e-15,1.89443e-29,1.37534e-05,6.87671e-06,5.13702e-09,-7.92707,1.18284e-08
/home/users/dgal/Data/graphs/tamu/matrices/stormG2_1000/stormG2_1000.mtx,16,528185,1377306,3459881,1.000387,9.891429,41.610065,0.000000,0.000000,SparseX,528185,1377306,3459881,33.167900,0.797112,1.18382e-18,2.27374e-13,2.07995e-31,2.48954e-19,1.24477e-19,-8.40783e-22,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/xenon2/xenon2.mtx,16,157464,157464,3866688,1.000045,23.980115,44.851414,0.000000,0.000000,SparseX,157464,157464,3866688,32.251096,0.719065,1.56003e+12,1.97912e+13,5.14003e+24,3.52479e-14,1.76239e-14,2.66232e-18,-17.209,6.17995e-18
/home/users/dgal/Data/graphs/tamu/matrices/s3dkq4m2/s3dkq4m2.mtx,16,90449,90449,4820891,1.000153,27.956885,55.515759,0.000000,0.000000,SparseX,90449,90449,4820891,39.239854,0.706824,1.0744e-13,1.77604e-12,4.26178e-26,1.06521e-08,5.32606e-09,-2.58307e-12,-11.2256,5.94775e-12
/home/users/dgal/Data/graphs/tamu/matrices/apache2/apache2.mtx,16,715176,715176,4817870,1.000035,13.200500,57.864330,0.000000,0.000000,SparseX,715176,715176,4817870,36.931584,0.638244,1.68298e-13,2.25953e-12,2.98615e-25,3.24028,1.59974,-0.00220702,-2.29508,0.00506895
/home/users/dgal/Data/graphs/tamu/matrices/Si34H36/Si34H36.mtx,16,97569,97569,5156379,1.000141,16.034078,59.382275,0.000000,0.000000,SparseX,97569,97569,5156379,43.968597,0.740433,3.22192e-15,4.30767e-14,1.62189e-29,4.93284e-12,2.46642e-12,-8.10445e-15,-13.7291,1.86612e-14
/home/users/dgal/Data/graphs/tamu/matrices/ecology2/ecology2.mtx,16,999999,999999,4995991,1.000475,10.536533,60.989277,0.000000,0.000000,SparseX,999999,999999,4995991,38.252820,0.627206,2.77889e-18,4.88498e-15,4.78242e-33,0.228804,0.193382,-0.000532837,-2.91146,0.00122615
/home/users/dgal/Data/graphs/tamu/matrices/LargeRegFile/LargeRegFile.mtx,16,2111154,801374,4944201,1.000737,4.772581,64.635307,0.000000,0.000000,SparseX,2111154,801374,4944201,58.784386,0.909478,0,0,0,0,0,0,-inf,0
